Effect	group	N	Mean fac5	SD fac5
group	human	1000	3.39800000	3.70449987
group	persona_gemini	1000	1.38400000	2.03830780
group	persona_gpt	1000	2.97400000	3.69174118
group	persona_grok	1000	1.46100000	2.10259361
