Effect	group	N	Mean fac7	SD fac7
group	human	1000	3.91600000	3.87865801
group	persona_gemini	1000	1.10700000	1.62855863
group	persona_gpt	1000	3.11200000	3.14791445
group	persona_grok	1000	1.17700000	1.70545583
