Effect	group	N	Mean fac3	SD fac3
group	human	1000	13.5380000	9.99321872
group	persona_gemini	1000	4.0400000	3.27553494
group	persona_gpt	1000	9.9950000	6.11460247
group	persona_grok	1000	4.2730000	3.41820935
